symbol,ts,open,high,low,close,volume
PKG,2018-05-01 13:00:00+00:00,115.23,115.23,114.26,114.47,6906.0
PKG,2018-05-01 14:00:00+00:00,114.55,114.56,113.51,113.78,20017.0
PKG,2018-05-01 15:00:00+00:00,113.78,114.75,113.6,114.59,15694.0
PKG,2018-05-01 16:00:00+00:00,114.6,114.93,114.48,114.62,12833.0
PKG,2018-05-01 17:00:00+00:00,114.56,116.01,114.38,116.01,38556.0
PKG,2018-05-01 18:00:00+00:00,116.04,116.51,115.82,116.305,28972.0
PKG,2018-05-01 19:00:00+00:00,116.35,116.37,115.87,116.3,42607.0
PKG,2018-05-02 13:00:00+00:00,116.24,116.24,114.62,114.63,9522.0
PKG,2018-05-02 14:00:00+00:00,114.5,114.62,113.39,113.65,40358.0
PKG,2018-05-02 15:00:00+00:00,113.74,114.35,112.91,113.21,25273.0
PKG,2018-05-02 16:00:00+00:00,113.21,113.35,112.91,113.13,22509.0
PKG,2018-05-02 17:00:00+00:00,113.09,113.46,112.85,112.9,20481.0
PKG,2018-05-02 18:00:00+00:00,112.91,113.4,112.61,112.75,30719.0
PKG,2018-05-02 19:00:00+00:00,112.76,112.76,111.93,112.0,85779.0
PKG,2018-05-02 20:00:00+00:00,112.82,112.82,112.82,112.82,20.0
PKG,2018-05-03 13:00:00+00:00,111.81,113.02,111.78,112.78,19846.0
PKG,2018-05-03 14:00:00+00:00,112.8,113.045,111.43,111.88,48616.0
PKG,2018-05-03 15:00:00+00:00,111.92,113.2,111.84,112.87,28282.0
PKG,2018-05-03 16:00:00+00:00,112.84,114.03,111.95,113.88,34475.0
PKG,2018-05-03 17:00:00+00:00,113.93,114.05,112.76,113.76,28350.0
PKG,2018-05-03 18:00:00+00:00,113.76,114.42,113.57,113.78,39881.0
PKG,2018-05-03 19:00:00+00:00,113.78,114.17,113.56,113.69,60057.0
PKG,2018-05-04 13:00:00+00:00,113.75,113.81,112.67,112.67,7760.0
PKG,2018-05-04 14:00:00+00:00,112.66,113.65,112.49,113.33,22558.0
PKG,2018-05-04 15:00:00+00:00,113.34,114.16,113.05,114.15,16264.0
PKG,2018-05-04 16:00:00+00:00,114.11,114.44,114.01,114.39,9295.0
PKG,2018-05-04 17:00:00+00:00,114.38,114.6,114.11,114.54,14335.0
PKG,2018-05-04 18:00:00+00:00,114.55,115.14,114.41,114.41,9824.0
PKG,2018-05-04 19:00:00+00:00,114.44,114.63,113.82,114.14,38770.0
PKG,2018-05-07 13:00:00+00:00,114.33,114.38,113.82,113.85,5670.0
PKG,2018-05-07 14:00:00+00:00,113.85,114.05,112.89,113.46,36581.0
PKG,2018-05-07 15:00:00+00:00,113.525,114.27,113.47,114.19,19396.0
PKG,2018-05-07 16:00:00+00:00,114.25,114.61,114.11,114.35,12312.0
PKG,2018-05-07 17:00:00+00:00,114.34,114.69,114.09,114.6,16958.0
PKG,2018-05-07 18:00:00+00:00,114.6,114.61,113.92,114.01,16355.0
PKG,2018-05-07 19:00:00+00:00,114.01,114.22,113.78,114.11,43696.0
PKG,2018-05-08 13:00:00+00:00,114.21,114.6,113.7,113.74,6077.0
PKG,2018-05-08 14:00:00+00:00,113.66,113.89,113.405,113.6,9565.0
PKG,2018-05-08 15:00:00+00:00,113.5,113.95,113.38,113.77,14277.0
PKG,2018-05-08 16:00:00+00:00,113.67,113.84,113.16,113.315,7105.0
PKG,2018-05-08 17:00:00+00:00,113.33,113.77,113.25,113.39,5429.0
PKG,2018-05-08 18:00:00+00:00,113.58,113.84,113.28,113.67,9006.0
PKG,2018-05-08 19:00:00+00:00,113.57,113.92,113.55,113.79,28644.0
PKG,2018-05-09 13:00:00+00:00,114.21,114.76,113.76,114.66,4473.0
PKG,2018-05-09 14:00:00+00:00,114.82,114.99,114.08,114.12,7825.0
PKG,2018-05-09 15:00:00+00:00,114.05,114.44,113.97,114.31,6582.0
PKG,2018-05-09 16:00:00+00:00,114.33,114.72,114.12,114.61,6937.0
PKG,2018-05-09 17:00:00+00:00,114.74,115.33,114.46,115.22,11310.0
PKG,2018-05-09 18:00:00+00:00,115.24,115.79,115.19,115.74,11893.0
PKG,2018-05-09 19:00:00+00:00,115.66,115.73,115.0,115.44,34317.0
PKG,2018-05-10 13:00:00+00:00,115.22,115.42,115.22,115.42,2761.0
PKG,2018-05-10 14:00:00+00:00,115.28,115.81,115.16,115.48,11487.0
PKG,2018-05-10 15:00:00+00:00,115.34,116.13,115.34,116.13,9843.0
PKG,2018-05-10 16:00:00+00:00,116.2,116.45,116.06,116.08,7270.0
PKG,2018-05-10 17:00:00+00:00,116.12,116.35,115.92,116.1,7198.0
PKG,2018-05-10 18:00:00+00:00,116.14,116.465,115.69,116.08,8210.0
PKG,2018-05-10 19:00:00+00:00,116.18,116.29,115.81,116.21,19903.0
PKG,2018-05-11 13:00:00+00:00,116.38,117.07,116.13,117.07,3741.0
PKG,2018-05-11 14:00:00+00:00,117.09,117.44,116.72,117.43,16412.0
PKG,2018-05-11 15:00:00+00:00,117.4,117.42,116.77,116.865,7241.0
PKG,2018-05-11 16:00:00+00:00,116.9,117.01,116.56,116.65,10846.0
PKG,2018-05-11 17:00:00+00:00,116.64,116.71,116.22,116.4,11342.0
PKG,2018-05-11 18:00:00+00:00,116.35,116.62,116.28,116.58,10203.0
PKG,2018-05-11 19:00:00+00:00,116.63,116.75,116.44,116.61,19875.0
PKG,2018-05-14 13:00:00+00:00,117.27,117.28,116.97,116.97,762.0
PKG,2018-05-14 14:00:00+00:00,117.07,117.07,116.25,116.38,5249.0
PKG,2018-05-14 15:00:00+00:00,116.32,116.64,116.19,116.55,4530.0
PKG,2018-05-14 16:00:00+00:00,116.53,116.69,116.435,116.45,5987.0
PKG,2018-05-14 17:00:00+00:00,116.43,116.64,116.36,116.64,3744.0
PKG,2018-05-14 18:00:00+00:00,116.58,116.72,116.33,116.62,6677.0
PKG,2018-05-14 19:00:00+00:00,116.675,116.86,116.34,116.69,15544.0
PKG,2018-05-15 13:00:00+00:00,116.08,116.1,115.25,115.32,5395.0
PKG,2018-05-15 14:00:00+00:00,115.2,115.2,114.4,114.68,14797.0
